## mes hora acimut cenit s[0] s[1] s[2]
1	8.400000	-54.930359	66.626896	0.527423	-0.751293	0.396717
1	8.500000	-54.079549	65.471124	0.533717	-0.736747	0.415152
1	8.600000	-53.200629	64.327923	0.539885	-0.721696	0.433220
1	8.700000	-52.292420	63.197983	0.545924	-0.706150	0.450909
1	8.800000	-51.353704	62.082038	0.551830	-0.690121	0.468207
1	8.900000	-50.383229	60.980864	0.557598	-0.673618	0.485102
1	9.000000	-49.379711	59.895284	0.563224	-0.656654	0.501582
1	9.100000	-48.341843	58.826168	0.568705	-0.639240	0.517636
1	9.200000	-47.268294	57.774438	0.574037	-0.621387	0.533254
1	9.300000	-46.157725	56.741069	0.579216	-0.603109	0.548424
1	9.400000	-45.008789	55.727089	0.584238	-0.584418	0.563135
1	9.500000	-43.820150	54.733583	0.589101	-0.565326	0.577379
1	9.600000	-42.590491	53.761693	0.593801	-0.545846	0.591145
1	9.700000	-41.318532	52.812619	0.598334	-0.525993	0.604424
1	9.800000	-40.003046	51.887620	0.602698	-0.505778	0.617206
1	9.900000	-38.642881	50.988012	0.606890	-0.485218	0.629483
1	10.000000	-37.236981	50.115169	0.610906	-0.464324	0.641247
1	10.100000	-35.784412	49.270519	0.614744	-0.443113	0.652488
1	10.200000	-34.284393	48.455542	0.618401	-0.421598	0.663201
1	10.300000	-32.736323	47.671766	0.621875	-0.399794	0.673377
1	10.400000	-31.139815	46.920759	0.625164	-0.377716	0.683009
1	10.500000	-29.494734	46.204124	0.628264	-0.355379	0.692091
1	10.600000	-27.801227	45.523491	0.631175	-0.332798	0.700617
1	10.700000	-26.059760	44.880500	0.633893	-0.309989	0.708580
1	10.800000	-24.271157	44.276796	0.636418	-0.286968	0.715976
1	10.900000	-22.436624	43.714011	0.638748	-0.263751	0.722798
1	11.000000	-20.557780	43.193748	0.640880	-0.240352	0.729043
1	11.100000	-18.636682	42.717564	0.642813	-0.216789	0.734707
1	11.200000	-16.675832	42.286952	0.644547	-0.193077	0.739784
1	11.300000	-14.678188	41.903319	0.646079	-0.169233	0.744273
1	11.400000	-12.647157	41.567967	0.647409	-0.145273	0.748169
1	11.500000	-10.586574	41.282077	0.648536	-0.121213	0.751471
1	11.600000	-8.500677	41.046684	0.649460	-0.097070	0.754175
1	11.700000	-6.394062	40.862661	0.650178	-0.072861	0.756280
1	11.800000	-4.271625	40.730706	0.650692	-0.048602	0.757785
1	11.900000	-2.138505	40.651327	0.651000	-0.024309	0.758688
1	12.000000	-0.000000	40.624833	0.651103	-0.000000	0.758989
1	12.100000	2.138505	40.651327	0.651000	0.024309	0.758688
1	12.200000	4.271625	40.730706	0.650692	0.048602	0.757785
1	12.300000	6.394062	40.862661	0.650178	0.072861	0.756280
1	12.400000	8.500677	41.046684	0.649460	0.097070	0.754175
1	12.500000	10.586574	41.282077	0.648536	0.121213	0.751471
1	12.600000	12.647157	41.567967	0.647409	0.145273	0.748169
1	12.700000	14.678188	41.903319	0.646079	0.169233	0.744273
1	12.800000	16.675832	42.286952	0.644547	0.193077	0.739784
1	12.900000	18.636682	42.717564	0.642813	0.216789	0.734707
1	13.000000	20.557780	43.193748	0.640880	0.240352	0.729043
1	13.100000	22.436624	43.714011	0.638748	0.263751	0.722798
1	13.200000	24.271157	44.276796	0.636418	0.286968	0.715976
1	13.300000	26.059760	44.880500	0.633893	0.309989	0.708580
1	13.400000	27.801227	45.523491	0.631175	0.332798	0.700617
1	13.500000	29.494734	46.204124	0.628264	0.355379	0.692091
1	13.600000	31.139815	46.920759	0.625164	0.377716	0.683009
1	13.700000	32.736323	47.671766	0.621875	0.399794	0.673377
1	13.800000	34.284393	48.455542	0.618401	0.421598	0.663201
1	13.900000	35.784412	49.270519	0.614744	0.443113	0.652488
1	14.000000	37.236981	50.115169	0.610906	0.464324	0.641247
1	14.100000	38.642881	50.988012	0.606890	0.485218	0.629483
1	14.200000	40.003046	51.887620	0.602698	0.505778	0.617206
1	14.300000	41.318532	52.812619	0.598334	0.525993	0.604424
1	14.400000	42.590491	53.761693	0.593801	0.545846	0.591145
1	14.500000	43.820150	54.733583	0.589101	0.565326	0.577379
1	14.600000	45.008789	55.727089	0.584238	0.584418	0.563135
1	14.700000	46.157725	56.741069	0.579216	0.603109	0.548424
1	14.800000	47.268294	57.774438	0.574037	0.621387	0.533254
1	14.900000	48.341843	58.826168	0.568705	0.639240	0.517636
1	15.000000	49.379711	59.895284	0.563224	0.656654	0.501582
1	15.100000	50.383229	60.980864	0.557598	0.673618	0.485102
1	15.200000	51.353704	62.082038	0.551830	0.690121	0.468207
1	15.300000	52.292420	63.197983	0.545924	0.706150	0.450909
1	15.400000	53.200629	64.327923	0.539885	0.721696	0.433220
1	15.500000	54.079549	65.471124	0.533717	0.736747	0.415152
1	15.600000	54.930359	66.626896	0.527423	0.751293	0.396717
1	15.700000	55.754201	67.794589	0.521008	0.765324	0.377928
1	15.800000	56.552175	68.973588	0.514477	0.778830	0.358798
1	15.900000	57.325340	70.163316	0.507834	0.791803	0.339340
1	16.000000	58.074712	71.363226	0.501084	0.804234	0.319568
1	16.100000	58.801268	72.572805	0.494231	0.816113	0.299494
1	16.200000	59.505941	73.791569	0.487279	0.827432	0.279132
1	16.300000	60.189626	75.019061	0.480235	0.838185	0.258498
1	16.400000	60.853176	76.254850	0.473101	0.848363	0.237604
1	16.500000	61.497407	77.498529	0.465884	0.857960	0.216465
1	16.600000	62.123096	78.749716	0.458589	0.866968	0.195095
1	16.700000	62.730984	80.008049	0.451220	0.875383	0.173510
1	16.800000	63.321776	81.273185	0.443782	0.883198	0.151723
1	16.900000	63.896144	82.544803	0.436280	0.890407	0.129751
1	17.000000	64.454726	83.822595	0.428720	0.897006	0.107607
1	17.100000	64.998128	85.106275	0.421107	0.902990	0.085308
1	17.200000	65.526927	86.395569	0.413446	0.908356	0.062868
1	17.300000	66.041668	87.690218	0.405742	0.913099	0.040302
1	17.400000	66.542872	88.989978	0.398001	0.917216	0.017627
1	17.500000	67.031027	90.294617	0.390227	0.920704	-0.005142
1	17.600000	67.506600	91.603915	0.382427	0.923562	-0.027990
1	17.700000	67.970031	92.917664	0.374605	0.925786	-0.050901
1	17.800000	68.421734	94.235665	0.366767	0.927376	-0.073859
1	17.900000	68.862102	95.557730	0.358919	0.928331	-0.096849
1	18.000000	69.291505	96.883681	0.351065	0.928649	-0.119854
1	18.100000	69.710289	98.213348	0.343210	0.928331	-0.142860
1	18.200000	70.118781	99.546569	0.335362	0.927376	-0.165849
1	18.300000	70.517287	100.883189	0.327524	0.925786	-0.188807
1	18.400000	70.906091	102.223063	0.319702	0.923562	-0.211718
1	18.500000	71.285459	103.566050	0.311902	0.920704	-0.234566
1	18.600000	71.655637	104.912016	0.304128	0.917216	-0.257335
